#{"t_start": 1765087715.2567294, "env_id": "None"}
r,l,t
0.0004734404,70,0.851391
-5.206037e-06,70,0.851431
0.00012374917,70,0.851442
0.00024678325,70,0.851449
0.00081780565,70,0.851457
0.00053433084,70,0.851464
0.0003337888,70,0.85147
0.00010810684,70,0.851482
0.000258793,70,1.677687
0.00016664455,70,1.677728
0.00016209504,70,1.677739
4.8070313e-05,70,1.677746
0.0033270167,70,1.677754
-8.2613715e-06,70,1.677761
0.0052962922,70,1.677768
0.00012621714,70,1.677773
0.011094037,70,2.518234
3.3460088e-05,70,2.518276
0.008161304,70,2.518288
0.0025922915,70,2.518295
-2.0435255e-07,70,2.518302
0.0007520099,70,2.518308
0.00032285927,70,2.518315
0.0037305807,70,2.518321
0.0013962026,70,3.444802
-6.6524503e-06,70,3.444847
-1.0531497e-05,70,3.444859
0.0056023384,70,3.444866
1.0435228e-06,70,3.444873
0.0036467998,70,3.444879
0.000119242715,70,3.444886
0.002013975,70,3.444892
0.000628336,70,4.256728
0.026163802,70,4.25677
0.00039879477,70,4.256781
0.0007646825,70,4.256789
0.0023111424,70,4.256795
0.0004120811,70,4.256802
0.00032287772,70,4.256808
0.00012967737,70,4.256814
0.0009144425,70,5.066095
0.0010019292,70,5.066134
0.00029876851,70,5.066145
0.0054459022,70,5.066153
0.0007537247,70,5.066159
0.002377133,70,5.066165
0.000515985,70,5.066172
0.00042284888,70,5.066178
0.00012194728,70,5.872281
-1.3922981e-06,70,5.872322
0.0001064674,70,5.872333
0.0009995122,70,5.87234
0.0006333293,70,5.872347
0.00013129516,70,5.872354
0.00043989276,70,5.87236
0.0006473723,70,5.872366
0.016245024,70,6.776723
0.0076992097,70,6.776762
0.00017646322,70,6.776774
0.0003362321,70,6.776781
9.394223e-05,70,6.776788
0.00074019615,70,6.776795
0.0009457065,70,6.776802
0.015560762,70,6.776807
0.011438757,70,7.590929
0.0011713973,70,7.590971
0.010538211,70,7.590983
0.0053016203,70,7.59099
0.00020023287,70,7.590997
-4.5250945e-06,70,7.591003
0.00033638632,70,7.59101
0.00036779058,70,7.591016
8.6374406e-05,70,8.38649
0.0001852409,70,8.386532
0.00016964885,70,8.386543
0.00026097917,70,8.38655
0.00080149993,70,8.386557
0.00017967176,70,8.386564
0.00049253704,70,8.38657
0.0055441465,70,8.386577
1.9144049e-05,70,9.317851
0.00046759075,70,9.317893
-5.0582043e-05,70,9.317905
0.011490227,70,9.317913
0.0010567831,70,9.31792
0.00023219714,70,9.317926
0.00074333395,70,9.317933
0.00020973542,70,9.317939
0.0021820886,70,10.13106
3.6428486e-05,70,10.131103
0.0005740087,70,10.131114
0.00032883266,70,10.131122
0.00040223263,70,10.131129
0.00054630265,70,10.131136
0.00024436452,70,10.131143
0.0002445857,70,10.131149
0.0048547154,70,10.951772
