#{"t_start": 1765088260.6675208, "env_id": "None"}
r,l,t
0.007872747,70,55.170424
0.0004503031,70,55.170464
-2.2562885e-05,70,55.170477
0.00032501738,70,55.170485
0.00073174597,70,55.170493
0.0008500552,70,55.170501
0.001002926,70,55.170508
0.000579529,70,55.170515
0.00089646917,70,56.024962
0.0010054742,70,56.025003
0.008335383,70,56.025016
0.00056618237,70,56.025024
0.0019019145,70,56.025033
0.00011657532,70,56.02504
0.00022398034,70,56.025048
0.00030962453,70,56.025054
0.0015916796,70,56.828174
0.0002931953,70,56.828214
0.002024847,70,56.828226
0.0004745758,70,56.828235
0.002523235,70,56.828243
0.0061597857,70,56.82825
-1.3469562e-05,70,56.828258
1.2582841e-05,70,56.828265
0.0016689148,70,57.632739
0.0007866374,70,57.632782
0.00026570947,70,57.632794
0.0014791036,70,57.632802
0.00017932386,70,57.632816
0.00034680005,70,57.632826
0.0195167,70,57.632834
0.00020980001,70,57.632842
0.00011724175,70,58.551278
0.00096134504,70,58.55132
0.0021176941,70,58.551331
0.00074317557,70,58.55134
0.00044360486,70,58.551348
0.002342141,70,58.551355
0.006476543,70,58.551363
0.00018623142,70,58.55137
0.008090867,70,59.351231
0.00036552447,70,59.351274
0.0025264472,70,59.351286
0.0022509953,70,59.351295
0.0021083094,70,59.351303
0.000466685,70,59.35131
0.0015289403,70,59.351318
0.00013924889,70,59.351325
0.0057313885,70,60.154668
0.004852197,70,60.154707
0.0011543194,70,60.15472
0.0018343946,70,60.154728
0.0008367708,70,60.154736
0.0016049057,70,60.154743
0.0005665367,70,60.154751
0.020397764,70,60.154758
0.008582489,70,60.95088
0.00029662662,70,60.950925
0.004192604,70,60.950942
0.0025945518,70,60.950954
4.522517e-06,70,60.950965
0.0005475006,70,60.950976
0.013954673,70,60.950986
0.0012281965,70,60.950997
0.0020973454,70,61.847274
0.001113564,70,61.84732
0.0002502347,70,61.847337
0.014892248,70,61.847349
0.0055159424,70,61.847361
0.003340485,70,61.847371
0.003338225,70,61.847382
0.008453857,70,61.847392
0.0074197017,70,62.668035
0.0034141266,70,62.668077
0.0034605593,70,62.668098
0.00024501354,70,62.668114
0.0003650184,70,62.668126
0.00012362176,70,62.668137
0.012630227,70,62.668148
0.000100766716,70,62.668157
0.026286893,70,63.508987
0.00038445607,70,63.509028
5.2006457e-05,70,63.50905
0.00011964265,70,63.509066
0.0007084761,70,63.509077
0.00037724065,70,63.509088
0.0003372093,70,63.509097
0.0005158935,70,63.509116
0.0008233316,70,64.418082
0.001916796,70,64.419713
0.0021519403,70,64.41976
0.0010158954,70,64.419779
1.9240768e-05,70,64.419796
0.01765966,70,64.419807
0.0006102209,70,64.41983
0.00061786734,70,64.419842
0.0023360783,70,65.225118
0.0017818244,70,65.225157
0.0030535504,70,65.225176
0.004192511,70,65.22519
0.041064493,70,65.2252
0.01493611,70,65.22521
0.008464277,70,65.225218
0.021205958,70,65.225227
0.0016027455,70,66.03758
0.00010809433,70,66.037621
0.0015217272,70,66.03764
0.0027079298,70,66.037655
0.0030698373,70,66.037667
0.0061622937,70,66.037677
0.032893896,70,66.037686
0.001355991,70,66.037695
0.0064647347,70,66.85449
0.0019466587,70,66.854528
0.0023041097,70,66.854544
0.00041270928,70,66.854555
0.002685842,70,66.854565
0.020358779,70,66.854574
0.0003720607,70,66.854583
0.0007536057,70,66.854592
0.01012248,70,67.755142
0.0002764148,70,67.755182
0.00087258965,70,67.755193
0.0032449288,70,67.7552
0.0011957379,70,67.755208
0.023884421,70,67.755214
0.0023925973,70,67.75522
0.0020292813,70,67.755226
0.001977244,70,68.561422
0.0018916759,70,68.561464
0.0012259812,70,68.561477
0.013101841,70,68.561486
0.0051391064,70,68.561495
-1.8940065e-07,70,68.561502
0.0032327063,70,68.56151
0.004252173,70,68.561517
0.0037747002,70,69.370405
0.021975033,70,69.370444
0.025315834,70,69.370456
0.0010987018,70,69.370464
0.0028655857,70,69.370472
0.015554889,70,69.37048
0.0019874326,70,69.370487
3.8289167e-05,70,69.370495
0.001356866,70,70.172073
0.0020913905,70,70.172116
0.00907019,70,70.172128
0.0065433774,70,70.172137
0.0027856738,70,70.172145
0.044800796,70,70.172152
0.0093123,70,70.172159
0.002800918,70,70.172167
0.0043224497,70,71.097295
0.017432524,70,71.097338
0.0002626206,70,71.09735
0.0022956936,70,71.097358
0.001682966,70,71.097367
0.00078237767,70,71.097375
4.995808e-05,70,71.097382
0.0004271341,70,71.09739
0.00811841,70,71.891792
5.4108576e-05,70,71.891839
0.0021182667,70,71.891851
0.0076771225,70,71.89186
0.00032284835,70,71.891868
0.0034728763,70,71.891876
0.01078959,70,71.891883
0.019327464,70,71.891891
0.001015987,70,72.690277
0.0011283201,70,72.690319
0.0060897237,70,72.690332
0.00045872375,70,72.69034
0.005213708,70,72.690348
0.01751114,70,72.690356
0.012007048,70,72.690363
0.0004649346,70,72.69037
0.0012857949,70,73.590887
0.00035521353,70,73.590928
0.007221931,70,73.59094
0.0022435186,70,73.590949
0.0007107941,70,73.590957
0.0013838419,70,73.590965
0.001051795,70,73.590973
0.014356076,70,73.590981
0.031592533,70,74.381398
0.003052539,70,74.381439
0.004018953,70,74.381451
0.00043256895,70,74.381459
0.0012478408,70,74.381467
0.0030611863,70,74.381474
0.000427023,70,74.381482
0.010303804,70,74.381489
0.00022445498,70,75.172979
0.0030510193,70,75.173018
0.0014468537,70,75.17303
-3.362204e-05,70,75.173038
0.0071491143,70,75.173046
0.0005699362,70,75.173054
0.006271418,70,75.173061
0.009265846,70,75.173068
0.0011773396,70,75.963617
0.0075690625,70,75.963657
0.0011248193,70,75.963669
0.002486527,70,75.963677
0.006445351,70,75.963685
0.0069399117,70,75.963692
0.00043731707,70,75.963699
0.005384142,70,75.963706
0.0073162727,70,76.852602
0.0012141997,70,76.852643
0.033455595,70,76.852656
0.0030415081,70,76.852665
0.00044059582,70,76.852673
0.02289709,70,76.852681
0.0070206504,70,76.852688
0.00071201305,70,76.852695
0.029514112,70,77.645259
0.0029426024,70,77.645303
0.003286259,70,77.645317
0.0026174725,70,77.645326
0.001231451,70,77.645335
0.002582778,70,77.645343
0.00039664085,70,77.645351
0.019995103,70,77.645359
0.012294576,70,78.438982
0.0023260803,70,78.439024
0.003017651,70,78.439037
0.018845769,70,78.439046
0.00031888124,70,78.439053
7.009974e-06,70,78.439061
0.0005771026,70,78.439068
0.0010868816,70,78.439076
5.697977e-05,70,79.22993
0.0017637673,70,79.22997
0.005418822,70,79.229982
0.00074695225,70,79.229991
0.0018471337,70,79.229999
0.010234294,70,79.230006
0.0048990445,70,79.230014
0.0011356748,70,79.230022
3.406286e-05,70,80.138731
0.08778225,70,80.138783
0.019420011,70,80.138795
9.7691394e-05,70,80.138803
0.0018505459,70,80.138815
0.0019878661,70,80.138824
0.013865219,70,80.138831
0.013568813,70,80.138838
0.000772544,70,80.943524
0.006283816,70,80.943563
0.0016002035,70,80.943573
0.02356803,70,80.943581
0.005614212,70,80.943588
0.011431366,70,80.943594
1.844865e-05,70,80.943601
0.00061949773,70,80.943607
0.00452009,70,81.753896
0.0034601847,70,81.753937
0.0033893853,70,81.753948
0.014078995,70,81.753955
0.0007419719,70,81.753962
0.00026030611,70,81.753969
0.003739088,70,81.753975
0.012390157,70,81.753981
0.0009983531,70,82.684622
0.0025933462,70,82.684668
0.0001900896,70,82.684682
0.0047912328,70,82.684694
0.0018104073,70,82.684704
