#{"t_start": 1765088569.8635752, "env_id": "None"}
r,l,t
0.00060797605,70,19.795597
0.0010000082,70,19.795604
8.615238e-05,70,20.654338
7.0593946e-05,70,20.654379
7.524017e-05,70,20.65439
1.9778694e-05,70,20.654399
6.0231447e-05,70,20.654407
1.6459886e-05,70,20.654414
8.398711e-06,70,20.65442
7.27664e-05,70,20.654427
2.003101e-05,70,21.52622
0.00010027611,70,21.526261
0.0011304796,70,21.526272
0.000107270345,70,21.526281
0.00013824887,70,21.526289
0.00012831259,70,21.526296
0.002128945,70,21.526302
0.00010330545,70,21.526309
0.00019521703,70,22.481336
5.9521342e-05,70,22.481381
0.00029426673,70,22.481393
6.839984e-05,70,22.481402
4.554898e-05,70,22.48141
-1.2576489e-06,70,22.481417
0.00013757902,70,22.481424
6.0724182e-05,70,22.481431
4.1905565e-05,70,23.274741
0.00018716542,70,23.274788
5.240704e-05,70,23.274801
1.1987483e-05,70,23.274809
9.52656e-05,70,23.274817
4.3525237e-05,70,23.274825
5.3070402e-05,70,23.274832
8.614973e-05,70,23.274838
8.8267225e-05,70,24.066463
-2.11519e-07,70,24.066503
-1.9407441e-06,70,24.066515
5.7110563e-05,70,24.066524
-5.217464e-06,70,24.066531
8.538756e-05,70,24.066538
8.4598934e-05,70,24.066545
-4.947333e-08,70,24.066552
7.593296e-05,70,24.866483
2.5409665e-05,70,24.866523
5.778624e-05,70,24.866535
0.00013460951,70,24.866543
0.0015997885,70,24.866551
4.833706e-05,70,24.866559
7.724028e-05,70,24.866566
0.00038167316,70,24.866573
4.2078394e-05,70,25.780393
6.8646386e-08,70,25.780432
0.00011478552,70,25.780452
5.297728e-05,70,25.78047
2.1913416e-05,70,25.780482
5.5148696e-05,70,25.780493
0.015256089,70,25.780503
5.4440523e-05,70,25.780513
7.647843e-05,70,26.585261
0.00014042223,70,26.585302
0.0087814955,70,26.585323
3.2946264e-05,70,26.58534
0.00026041656,70,26.585352
0.00010426401,70,26.585363
3.3250923e-05,70,26.585373
5.324208e-06,70,26.585383
4.1822474e-05,70,27.408786
4.7363348e-05,70,27.408826
1.2974207e-05,70,27.408838
6.045815e-05,70,27.408846
0.00011664523,70,27.408854
0.00013723146,70,27.408861
5.28549e-05,70,27.408869
0.0028884637,70,27.408876
0.001162627,70,28.315629
8.679099e-05,70,28.315674
4.207561e-05,70,28.315686
2.3505958e-05,70,28.315695
8.593897e-05,70,28.315703
6.0677616e-05,70,28.315711
5.5747834e-05,70,28.315718
0.000120244746,70,28.315725
7.520314e-05,70,29.191162
0.0021782299,70,29.191214
9.0222486e-05,70,29.191231
0.00030510838,70,29.191243
3.0757237e-05,70,29.191255
6.130633e-05,70,29.191265
2.8244607e-05,70,29.191275
2.032969e-05,70,29.191286
5.9868216e-05,70,30.022844
-3.220995e-06,70,30.022887
0.0010149673,70,30.0229
0.00019257807,70,30.022909
1.3676802e-06,70,30.022917
5.9558777e-05,70,30.022925
6.3590094e-05,70,30.022932
1.6144335e-05,70,30.022939
0.00020817279,70,30.820668
8.014729e-05,70,30.820709
0.00016653081,70,30.820721
7.6088654e-05,70,30.820729
4.595671e-05,70,30.820738
0.00013167379,70,30.820745
2.7418355e-05,70,30.820752
0.0010921028,70,30.820769
7.3948104e-05,70,31.75511
0.0011128747,70,31.755156
0.0003839276,70,31.755169
5.8723555e-05,70,31.755179
0.00013362564,70,31.755188
0.0002492564,70,31.755196
4.145154e-05,70,31.755204
7.838287e-05,70,31.755212
8.711385e-05,70,32.604412
-6.5650056e-07,70,32.604453
0.00010979547,70,32.604465
2.2629385e-05,70,32.604476
1.0772713e-05,70,32.604492
4.270671e-05,70,32.6045
0.00016216905,70,32.604507
0.00012304324,70,32.604515
8.7832865e-05,70,33.423932
8.339793e-05,70,33.423971
6.621331e-05,70,33.423982
0.0018579455,70,33.423989
0.0007235576,70,33.423995
2.0818776e-05,70,33.424002
5.588406e-05,70,33.424008
5.0802242e-05,70,33.424015
2.6249127e-05,70,34.257681
6.6944354e-05,70,34.257721
5.5351447e-05,70,34.257732
1.0591283e-05,70,34.257739
0.0013223353,70,34.257746
5.182197e-05,70,34.257753
1.0406196e-05,70,34.257769
0.00012028058,70,34.257776
0.0001449861,70,35.181173
0.00014712286,70,35.181215
8.424901e-05,70,35.181226
3.5359928e-05,70,35.181234
0.0012585291,70,35.181241
9.303495e-05,70,35.181247
6.650266e-05,70,35.181253
3.3194032e-05,70,35.181259
8.25087e-05,70,36.016894
3.899355e-05,70,36.016934
0.00014463527,70,36.016945
6.4562555e-05,70,36.016953
1.3929938e-05,70,36.01696
5.1225805e-05,70,36.016966
5.578697e-05,70,36.016972
0.00020092895,70,36.016979
6.1018647e-05,70,36.859053
9.095471e-05,70,36.859098
0.00018268272,70,36.859111
0.00040965772,70,36.859119
0.00012183607,70,36.859126
2.2999957e-05,70,36.859133
0.0013334686,70,36.859139
1.4189634e-06,70,36.859146
0.002621058,70,37.762411
7.8356905e-05,70,37.762461
6.834937e-05,70,37.762474
5.480463e-05,70,37.762484
6.949602e-05,70,37.762492
0.00036139457,70,37.7625
5.9274684e-05,70,37.762509
5.721467e-05,70,37.762516
9.672361e-05,70,38.595001
0.0001236869,70,38.595047
1.3974558e-06,70,38.602862
7.0576934e-05,70,38.602879
5.4210344e-05,70,38.60289
8.877808e-05,70,38.6029
2.9499024e-06,70,38.60291
0.00049134926,70,38.602918
6.29798e-05,70,39.448815
0.0001188859,70,39.44886
5.1478433e-05,70,39.448872
5.7919446e-05,70,39.448881
2.9382953e-05,70,39.44889
0.001605015,70,39.448898
0.0031414544,70,39.448906
0.0016563832,70,39.448914
4.6617126e-05,70,40.29379
0.0012186534,70,40.293834
0.00012122489,70,40.293847
0.00011221147,70,40.293857
5.705915e-05,70,40.293866
6.778991e-05,70,40.293874
0.0020844587,70,40.293881
6.8064866e-05,70,40.293889
0.0011695245,70,41.227386
0.00018632447,70,41.22743
0.0005109225,70,41.227443
0.0037449063,70,41.227452
8.2693994e-05,70,41.227459
4.9272327e-05,70,41.227468
6.566674e-05,70,41.227476
2.3696837e-05,70,41.227483
0.00016232382,70,42.055998
3.6356185e-05,70,42.056038
6.4186024e-05,70,42.056051
6.8777095e-05,70,42.05606
0.00010885756,70,42.056068
5.6249944e-05,70,42.056076
0.000673991,70,42.056083
1.4718728e-05,70,42.05609
3.9434353e-06,70,42.865435
2.7966913e-05,70,42.865477
5.6018354e-05,70,42.865489
0.0001492218,70,42.865498
0.00010002583,70,42.865506
0.0020662013,70,42.865514
0.00018690573,70,42.865522
0.0002057702,70,42.865529
7.858916e-05,70,43.685005
0.002043301,70,43.68505
0.00067806256,70,43.685066
2.7051257e-05,70,43.685077
0.0003128215,70,43.685086
3.4345252e-05,70,43.685094
0.00010739125,70,43.685102
0.00010260285,70,43.68511
1.4757104e-05,70,44.613841
3.7916612e-05,70,44.613884
3.7805294e-05,70,44.613897
0.00019685313,70,44.613906
8.970346e-05,70,44.613915
5.478292e-05,70,44.613924
0.0003837532,70,44.613932
0.000565322,70,44.61394
0.00013804207,70,45.443504
8.418475e-05,70,45.443544
5.8039464e-06,70,45.443556
8.5210486e-05,70,45.443564
-4.705878e-07,70,45.443573
4.5099187e-05,70,45.44358
4.8301525e-05,70,45.443588
-2.355663e-06,70,45.443595
4.2247368e-05,70,46.270438
3.6738726e-05,70,46.270476
5.1033414e-05,70,46.270489
5.2655403e-05,70,46.270498
0.0010273749,70,46.270506
5.006142e-05,70,46.270515
3.9385384e-05,70,46.270524
8.0759855e-06,70,46.270532
8.887894e-05,70,47.191288
5.080036e-05,70,47.191331
7.9996236e-05,70,47.191344
0.00037902026,70,47.191352
0.006322683,70,47.191361
0.0061846846,70,47.191369
0.00076701096,70,47.191377
0.0001528478,70,47.191384
0.0021960912,70,48.011687
9.2918635e-05,70,48.011732
0.0070732376,70,48.011753
0.00018696171,70,48.011777
0.00023733675,70,48.011792
1.9486824e-05,70,48.011808
2.0006082e-05,70,48.011824
7.777035e-05,70,48.011835
0.0044084936,70,48.859347
0.00015460476,70,48.859398
1.4462794e-05,70,48.85941
8.208932e-05,70,48.859418
0.00021947734,70,48.859425
2.1047192e-05,70,48.859432
5.0156123e-05,70,48.859437
4.4782017e-05,70,48.859443
2.1043566e-06,70,49.68762
0.00018346176,70,49.687663
2.0726737e-05,70,49.687675
7.2423376e-05,70,49.687684
2.3596636e-05,70,49.687692
0.00020752901,70,49.687699
2.8573681e-06,70,49.687707
0.00080915506,70,49.687714
0.0022202223,70,50.601746
1.5805967e-05,70,50.601796
0.00023912406,70,50.601809
0.00022068748,70,50.601818
0.00029475358,70,50.601826
1.2334895e-05,70,50.601833
0.00010655139,70,50.601841
6.132178e-05,70,50.601848
0.0003063171,70,51.417023
0.00011643856,70,51.417065
0.00034044363,70,51.417077
0.00013592286,70,51.417085
1.28877e-05,70,51.417093
0.00013224702,70,51.417101
0.0012518594,70,51.417108
0.00019971316,70,51.417115
3.175678e-06,70,52.227148
1.9126728e-05,70,52.22719
5.558132e-05,70,52.227202
8.0370926e-05,70,52.22721
5.2275696e-05,70,52.227218
9.185772e-05,70,52.227226
3.17029e-05,70,52.227234
0.00010450388,70,52.227241
6.6649336e-06,70,53.088853
5.7251993e-05,70,53.088899
4.2166404e-05,70,53.088912
5.6588837e-05,70,53.08892
0.00015404748,70,53.088929
6.898317e-05,70,53.088938
0.000239483,70,53.088946
0.000103611885,70,53.088954
0.0029305357,70,54.074625
0.00035947718,70,54.081048
0.06832325,70,54.081068
2.4348328e-06,70,54.08108
0.0017023857,70,54.081089
0.00024666687,70,54.081099
0.003440607,70,54.081108
3.3038734e-05,70,54.081117
0.00019176143,70,54.92759
8.4763175e-05,70,54.927634
0.00021400096,70,54.927646
0.0028572646,70,54.927655
0.00047652263,70,54.927663
0.00016771589,70,54.927671
0.0013372217,70,54.927678
0.0015299378,70,54.927685
0.002751151,70,55.762937
0.0027016876,70,55.762978
3.6502217e-05,70,55.76299
3.3642726e-05,70,55.762999
0.00030320627,70,55.763006
0.0057870424,70,55.763014
0.0045199776,70,55.763021
-1.5258167e-06,70,55.763029
0.0033417759,70,56.709463
4.1436706e-05,70,56.709509
-1.8863694e-06,70,56.709522
7.7629666e-05,70,56.70953
6.1701896e-05,70,56.709539
7.290417e-05,70,56.709546
8.660958e-05,70,56.709553
3.966227e-05,70,56.709561
7.4825344e-05,70,57.558678
0.00028094617,70,57.558766
0.004772893,70,57.558785
6.539322e-05,70,57.558798
0.00018192978,70,57.55881
0.00041384887,70,57.558821
5.9649487e-05,70,57.558832
2.3931158e-05,70,57.558843
0.00011811183,70,58.387966
3.965057e-05,70,58.38801
0.0005983175,70,58.388023
4.1003434e-05,70,58.388031
0.00018602154,70,58.388039
0.0039766855,70,58.388047
7.7175713e-07,70,58.388054
0.00014685815,70,58.388062
0.0001444152,70,59.219447
7.323122e-05,70,59.219491
1.38490805e-05,70,59.219503
0.000108497996,70,59.219512
1.832596e-05,70,59.21952
2.838475e-05,70,59.219527
0.006770158,70,59.219534
1.42263725e-05,70,59.219542
1.7417293e-05,70,60.162315
6.514133e-05,70,60.162359
0.00023704176,70,60.162371
0.00031490356,70,60.16238
0.0001280375,70,60.162388
0.00085942383,70,60.162396
0.0007246108,70,60.162403
1.9947487e-05,70,60.16241
0.0014242713,70,60.998224
6.979075e-05,70,60.998269
0.00026069809,70,60.998282
6.6976565e-05,70,60.998291
0.00016982149,70,60.998299
6.206175e-05,70,60.998306
0.00014083268,70,60.998314
2.6248437e-05,70,60.998322
0.00046947127,70,61.856728
0.0014616245,70,61.856777
0.00014268943,70,61.856791
0.00019292525,70,61.8568
6.64506e-05,70,61.856807
0.0002821514,70,61.856815
0.00012054061,70,61.856822
0.013771032,70,61.856829
0.0054768566,70,62.680104
1.0883217e-05,70,62.680148
0.00053874997,70,62.68016
0.0013598184,70,62.680169
1.2456967e-06,70,62.680176
5.1882722e-05,70,62.680184
0.0042317114,70,62.680191
0.00017716238,70,62.680198
0.0021794452,70,63.587958
0.00043599968,70,63.588003
7.502723e-05,70,63.588015
0.006845706,70,63.588024
0.0031380272,70,63.588032
0.003648622,70,63.58804
0.0011296249,70,63.588047
0.0039868583,70,63.588054
0.003396723,70,64.402779
0.00044534297,70,64.402821
0.0007983015,70,64.410642
2.6021215e-05,70,64.410667
2.6271307e-05,70,64.41068
2.13032e-05,70,64.410691
0.0028553244,70,64.410701
8.8395955e-06,70,64.410726
0.009401394,70,65.215109
3.4182252e-05,70,65.215147
4.459141e-06,70,65.215158
2.7722148e-05,70,65.215166
0.00013058525,70,65.215173
-4.6558398e-07,70,65.215179
2.6027945e-05,70,65.215185
6.216465e-05,70,65.215191
0.000104705345,70,66.12363
0.0004787717,70,66.123669
0.0002853189,70,66.12368
6.196726e-05,70,66.123688
3.8985318e-06,70,66.123694
0.006966616,70,66.123701
3.903743e-05,70,66.123707
4.8230417e-05,70,66.123713
0.00017204703,70,66.932133
0.00020750565,70,66.933791
0.00022977627,70,66.933814
0.0005582131,70,66.933827
0.029535307,70,66.933836
0.009466624,70,66.933846
0.00233002,70,66.933856
0.012452202,70,66.933864
0.00016660613,70,67.754242
4.807046e-06,70,67.754281
0.0001286787,70,67.754292
0.00017344422,70,67.754301
0.00037036545,70,67.754308
0.001292449,70,67.754316
0.01741138,70,67.754323
0.00019233386,70,67.754331
0.0015786508,70,68.556641
0.00037235313,70,68.556682
0.0011088189,70,68.556695
2.3678018e-05,70,68.556703
0.00042908217,70,68.556711
0.009245804,70,68.556719
0.0001201978,70,68.556727
6.651287e-05,70,68.556734
0.0020660404,70,69.451785
2.6840029e-05,70,69.451828
9.197377e-05,70,69.45966
0.00025443986,70,69.459677
0.00014434187,70,69.459688
0.00022109973,70,69.459697
0.00095258735,70,69.459706
3.261122e-05,70,69.459714
0.0005461085,70,70.258726
0.0002559562,70,70.258773
7.363806e-05,70,70.258787
0.0028968086,70,70.258795
0.0017176622,70,70.258804
1.9065544e-06,70,70.258811
0.00034736603,70,70.258819
0.00037105836,70,70.258826
0.0006176145,70,71.052801
0.00010486986,70,71.052842
0.00829486,70,71.052855
0.00013918027,70,71.052864
7.576625e-05,70,71.052872
0.0026394168,70,71.05288
0.00020417332,70,71.052887
3.9441265e-06,70,71.052894
0.00023498814,70,71.849313
0.00023425424,70,71.849356
0.0003842843,70,71.849368
0.0020277705,70,71.849376
0.010851977,70,71.849385
0.016694812,70,71.849392
0.0019208142,70,71.849399
0.00023076913,70,71.849406
0.001153696,70,72.775784
0.007937005,70,72.775831
4.969283e-05,70,72.775844
0.0002541472,70,72.775853
0.00027517235,70,72.775861
2.7560081e-05,70,72.775868
2.1510394e-05,70,72.775876
7.364177e-05,70,72.775883
0.0032640626,70,73.584423
9.00932e-06,70,73.584463
0.00024374787,70,73.584475
0.0018148028,70,73.584483
3.8857714e-05,70,73.584491
0.00057720044,70,73.584499
0.007010322,70,73.584507
0.005465728,70,73.584514
9.620241e-05,70,74.395448
4.212488e-05,70,74.395489
0.0017144893,70,74.395501
6.0962415e-05,70,74.395509
0.0011703323,70,74.395518
0.0029099814,70,74.395526
0.0047523947,70,74.395534
4.8696267e-05,70,74.395541
0.00010833223,70,75.285856
5.6655495e-05,70,75.285898
0.0042811725,70,75.285911
0.00027297993,70,75.28592
7.074402e-05,70,75.285928
0.00014360492,70,75.285935
8.598648e-05,70,75.285943
0.0039604423,70,75.28595
0.011924056,70,76.074639
0.00044321513,70,76.074677
0.0016665799,70,76.074689
0.00023021622,70,76.074699
0.00013798397,70,76.074707
0.00094267976,70,76.074714
6.021664e-05,70,76.074721
0.0036974684,70,76.074729
4.6756e-05,70,76.868606
0.005105491,70,76.868651
0.00010255382,70,76.868663
-2.2256006e-06,70,76.868672
0.002439594,70,76.86868
6.016783e-05,70,76.868688
0.002841184,70,76.868696
0.0020603654,70,76.868703
0.000105838284,70,77.679843
0.003253774,70,77.679887
0.00025179726,70,77.6799
0.0003653359,70,77.679909
0.002101738,70,77.679917
0.0021470413,70,77.679924
4.305777e-05,70,77.679931
0.0009042485,70,77.679939
0.002465996,70,78.60483
8.127473e-05,70,78.604876
0.039799765,70,78.604888
0.0010976153,70,78.604897
9.751741e-05,70,78.604904
0.005326977,70,78.604912
0.002248112,70,78.604919
8.555586e-05,70,78.604926
0.02122241,70,79.410187
0.00030741692,70,79.410229
0.00095563504,70,79.410241
0.0005334937,70,79.41025
0.000102803104,70,79.410258
0.00028025263,70,79.410266
2.4200053e-05,70,79.410273
0.008464283,70,79.41028
0.003593355,70,80.223698
0.00018944105,70,80.22374
9.932254e-05,70,80.223752
0.0048661847,70,80.223768
3.760896e-05,70,80.223776
1.8888544e-06,70,80.223783
0.0012973875,70,80.223799
0.008853464,70,80.223807
5.4736818e-05,70,81.023337
0.0001897759,70,81.023374
0.00089882285,70,81.023386
0.00014954818,70,81.023394
0.00020217584,70,81.023401
0.004471649,70,81.023408
0.00058775966,70,81.023415
0.00011794494,70,81.023421
-6.488471e-07,70,81.945578
0.0011704379,70,81.945618
0.0040401793,70,81.945629
-2.1217065e-06,70,81.945637
0.000111976165,70,81.945644
0.0002127508,70,81.945651
0.0020566056,70,81.945657
0.003627155,70,81.945663
6.3967105e-05,70,82.786472
0.00022199494,70,82.786518
0.00010473601,70,82.786532
0.014984445,70,82.786541
0.0010124745,70,82.78655
0.006970367,70,82.786559
1.3184805e-05,70,82.786568
9.001908e-05,70,82.786576
0.0007583847,70,83.612995
0.0013165829,70,83.613038
0.00021663758,70,83.613051
0.005850325,70,83.61306
5.1125335e-05,70,83.613069
3.9978524e-05,70,83.613077
0.00046122257,70,83.613086
0.002050628,70,83.613093
5.831476e-05,70,84.545216
3.694462e-05,70,84.545256
7.023165e-05,70,84.545269
0.0007968077,70,84.54528
0.00261932,70,84.545289
0.0003959433,70,84.545297
0.0003732844,70,84.545306
0.0072059315,70,84.545313
0.00040345546,70,85.361317
0.0057818037,70,85.36136
3.4824407e-05,70,85.361372
0.017405223,70,85.361382
0.00048416707,70,85.361391
0.028522199,70,85.361398
0.0032866076,70,85.361406
8.28799e-05,70,85.361413
0.0002852246,70,86.18688
0.010045683,70,86.186935
9.8019314e-05,70,86.186949
0.00015192151,70,86.186959
0.000112971895,70,86.186967
0.0008267387,70,86.186975
0.0008284274,70,86.186982
0.003984205,70,86.186989
0.0026290677,70,87.014303
0.00079228816,70,87.014347
0.0025820478,70,87.014359
9.6520635e-05,70,87.014368
0.00011804223,70,87.014376
0.00031087658,70,87.014384
0.0022774846,70,87.014391
8.5048276e-05,70,87.014398
3.7951846e-05,70,87.945698
9.44084e-05,70,87.945745
0.00010001712,70,87.945764
8.563221e-05,70,87.945776
0.0019824659,70,87.945784
0.0015968407,70,87.945792
7.890376e-05,70,87.9458
1.7883778e-07,70,87.945807
0.00398638,70,88.768246
0.00012357584,70,88.768292
0.0006785632,70,88.768305
0.0018343391,70,88.768313
0.007919061,70,88.768322
5.209595e-05,70,88.768329
0.013052241,70,88.768337
0.00039354202,70,88.768344
0.0001269488,70,89.572322
0.00034798542,70,89.572363
0.00026165848,70,89.572375
0.00021674376,70,89.572383
0.00015846461,70,89.572391
0.00014575447,70,89.572398
0.0008121085,70,89.572406
-2.4428814e-06,70,89.572413
5.4135227e-05,70,90.378115
0.00012662982,70,90.378156
5.7762765e-05,70,90.378608
8.8995155e-05,70,90.378624
0.00016036574,70,90.378634
0.000499642,70,90.378642
3.9670642e-05,70,90.378649
0.0014426756,70,90.378657
0.0002662441,70,91.265922
0.005361464,70,91.265966
1.9683393e-05,70,91.265978
0.00014987492,70,91.265987
2.2648836e-05,70,91.265995
3.0838914e-05,70,91.266002
0.00077291904,70,91.266009
0.00010433578,70,91.266016
-1.0559488e-06,70,92.065461
0.0003068773,70,92.065505
0.014623078,70,92.065518
0.0007488481,70,92.065528
0.0022197878,70,92.065535
0.00015805013,70,92.065543
0.0001917059,70,92.06555
0.00010794887,70,92.065557
0.00011443386,70,92.888668
0.0011042848,70,92.88871
0.0010633771,70,92.888722
0.00015229051,70,92.888732
0.00023459858,70,92.888741
7.444719e-06,70,92.888749
0.0011110915,70,92.888763
9.1580674e-05,70,92.888773
0.00035619544,70,93.825905
0.0030346739,70,93.825956
0.0007590847,70,93.825979
4.9737214e-06,70,93.825995
0.00055031455,70,93.826005
0.0004993938,70,93.826014
0.0020670258,70,93.826022
1.4991624e-05,70,93.826029
5.5162483e-05,70,94.656725
0.00015926054,70,94.656771
0.00011628406,70,94.656785
0.001087835,70,94.656794
0.0018330561,70,94.656802
0.0003415385,70,94.656809
2.9774776e-05,70,94.656816
0.0012715325,70,94.656823
0.00012799958,70,95.471868
0.00020463328,70,95.471912
8.0159425e-06,70,95.479731
0.0005815679,70,95.479774
3.5765366e-05,70,95.479789
0.00016790624,70,95.4798
0.00011900475,70,95.47981
0.00016217401,70,95.47982
8.024299e-05,70,96.271541
0.003203373,70,96.271581
5.4553464e-05,70,96.271593
0.0002958372,70,96.271602
0.00010518332,70,96.271618
0.00075288187,70,96.271625
0.001205412,70,96.271631
0.00024323563,70,96.271637
0.00013159693,70,97.161694
2.4595505e-05,70,97.161736
0.00017896874,70,97.161747
0.0002196707,70,97.161758
0.00018606585,70,97.161768
0.07777601,70,97.161774
0.00016637858,70,97.161781
0.00012673308,70,97.161787
0.0003079716,70,97.961907
8.779273e-05,70,97.961946
0.007011925,70,97.961957
2.5161811e-05,70,97.961964
0.0111321695,70,97.961971
2.6150246e-05,70,97.961978
0.08284914,70,97.961984
0.1524192,70,97.96199
5.098486e-05,70,98.775483
1.3018667e-05,70,98.775526
0.00062574015,70,98.775538
0.0001558398,70,98.775548
0.0002664862,70,98.775556
0.00022376823,70,98.775564
0.00015015542,70,98.775572
0.00021187266,70,98.775579
0.00013039315,70,99.583477
7.35879e-05,70,99.583519
0.0004506759,70,99.583531
0.015740862,70,99.58354
0.00011771007,70,99.583549
0.005920763,70,99.583556
0.0001270187,70,99.583564
4.659377e-05,70,99.583571
5.044983e-05,70,100.497274
0.0033800888,70,100.497321
0.00013682124,70,100.505162
0.020393439,70,100.505197
0.0042129797,70,100.505219
0.0031824785,70,100.505235
0.00066542334,70,100.50525
0.0002098197,70,100.505266
0.00013041773,70,101.323907
0.00010202857,70,101.323946
0.00013433989,70,101.323958
0.0004977342,70,101.323967
1.7604621e-05,70,101.323974
