#{"t_start": 1765087229.4174032, "env_id": "None"}
r,l,t
0.0004734404,70,0.857114
-5.206037e-06,70,0.857157
0.00012374917,70,0.857169
0.00024678325,70,0.857182
0.00081780565,70,0.85719
0.00053433084,70,0.857197
0.0003337888,70,0.857203
0.00010810684,70,0.857209
0.000258793,70,1.681453
0.00016664455,70,1.681493
0.00016209504,70,1.681504
4.8070313e-05,70,1.681512
0.0033270167,70,1.681518
-8.2613715e-06,70,1.681525
0.0052962922,70,1.681531
0.00012621714,70,1.681538
0.011094037,70,2.469883
3.3460088e-05,70,2.469923
0.008161304,70,2.469943
0.0025922915,70,2.469952
-2.0435255e-07,70,2.469959
0.0007520099,70,2.469966
0.00032285927,70,2.469973
0.0037305807,70,2.469979
0.0013962026,70,3.357621
-6.6524503e-06,70,3.357657
-1.0531497e-05,70,3.357669
0.0049062534,70,3.357677
1.0435228e-06,70,3.357683
0.001338613,70,3.35769
0.00034819817,70,3.357696
0.002013975,70,3.357702
0.0006834952,70,4.159822
0.015895152,70,4.159863
0.00038967503,70,4.159874
0.0006642549,70,4.159882
0.0014001385,70,4.159889
0.000493581,70,4.159895
0.00032287772,70,4.159901
0.00013836216,70,4.159908
0.0008167446,70,4.982834
0.00080822833,70,4.982878
0.00021878029,70,4.98289
0.0049381666,70,4.9829
0.0007537247,70,4.982908
0.002377133,70,4.982916
0.000515985,70,4.982924
0.00040042933,70,4.982937
7.385039e-05,70,5.801515
9.177138e-05,70,5.801556
9.6771764e-05,70,5.801569
0.0009995122,70,5.801577
0.0006759056,70,5.801585
0.00013129516,70,5.801593
0.00043151082,70,5.8016
0.0005779999,70,5.801608
0.016612934,70,6.678491
0.004019172,70,6.678535
0.00013960805,70,6.678547
0.0003362321,70,6.678555
9.2968985e-05,70,6.678564
0.000680701,70,6.678571
0.0004345733,70,6.678579
0.015839236,70,6.678586
0.008651648,70,7.497539
0.0013120701,70,7.497583
0.0055510765,70,7.497595
0.00508344,70,7.497603
0.00010964874,70,7.49761
-1.4319994e-06,70,7.497618
0.000383997,70,7.497626
0.00025841972,70,7.497633
8.6239525e-05,70,8.283942
0.00016487663,70,8.283988
0.00016619984,70,8.284
-5.6248573e-06,70,8.284009
0.0008288133,70,8.284018
0.00020218999,70,8.284025
0.00046924042,70,8.284032
0.00054007734,70,8.284039
1.37214865e-05,70,9.163971
0.00043593196,70,9.164017
-5.5351244e-05,70,9.16403
0.0043195183,70,9.164039
0.0009815223,70,9.164047
0.0002051244,70,9.164054
0.0008084822,70,9.164062
0.00023280873,70,9.164069
0.0021624323,70,9.948628
4.9447346e-05,70,9.948668
0.00046230835,70,9.94868
7.513335e-05,70,9.948689
0.0006065756,70,9.948696
6.971527e-05,70,9.948704
0.00012098928,70,9.948711
0.00023446202,70,9.948718
0.0008335177,70,10.728872
0.00022988961,70,10.728912
0.00028224004,70,10.728924
0.00052925677,70,10.72894
0.002966888,70,10.728948
0.00017341938,70,10.728956
0.00012258546,70,10.728963
0.00062941684,70,10.72897
7.978007e-05,70,11.505614
7.830589e-06,70,11.505655
0.00033276196,70,11.505667
0.00036292215,70,11.505676
0.002015464,70,11.505684
0.0004190891,70,11.505691
0.0005543444,70,11.505698
0.0074586673,70,11.505706
0.00010845223,70,12.434093
0.00037589815,70,12.434133
0.009899227,70,12.434145
0.00033825447,70,12.434154
0.00035839368,70,12.434162
6.806762e-05,70,12.434169
0.00015874412,70,12.434177
0.0002813412,70,12.434184
0.00041726447,70,13.231487
0.00029719668,70,13.231527
0.0007523932,70,13.23154
0.00026461447,70,13.231548
0.0013589056,70,13.231556
1.1401527e-05,70,13.231563
0.000101149024,70,13.231571
0.00037665435,70,13.231578
9.5278854e-05,70,14.052274
0.0018235118,70,14.052325
0.0007569565,70,14.052339
0.0011045623,70,14.052349
0.001802472,70,14.052357
0.00016881526,70,14.052364
0.00061379327,70,14.052371
0.0005725028,70,14.052379
0.00054169085,70,14.867693
1.999997e-05,70,14.867736
0.0005157485,70,14.867748
0.0003654947,70,14.867756
0.0005750585,70,14.867765
0.00014380192,70,14.867773
0.00049859367,70,14.867781
0.0001589295,70,14.867789
0.00052549574,70,15.811285
0.0007884363,70,15.811332
0.0007450186,70,15.811344
0.0007609438,70,15.811353
0.00030443963,70,15.811362
0.00017368814,70,15.811369
-3.933271e-06,70,15.811376
0.00037933115,70,15.811384
0.00066357205,70,16.630635
0.0022205925,70,16.630675
