#{"t_start": 1765088107.234141, "env_id": "None"}
r,l,t
0.0024185304,70,0.808017
-4.88718e-05,70,0.808062
0.00053718186,70,0.808074
0.0012906638,70,0.808083
0.0032337229,70,0.808091
0.003030723,70,0.808098
0.0020114316,70,0.808105
0.00075393607,70,0.808112
0.0015768758,70,1.595078
0.0008357847,70,1.595114
0.0010207647,70,1.595127
0.00035988574,70,1.595135
0.0092966445,70,1.595143
-7.8465295e-05,70,1.59515
0.013013096,70,1.595158
0.0005305873,70,1.595165
0.028704412,70,2.38974
0.00027865637,70,2.389782
0.020608786,70,2.389794
0.008862061,70,2.389802
-2.4337758e-05,70,2.38981
0.0033809133,70,2.389817
0.0014847455,70,2.389825
0.012376627,70,2.389832
0.0052018724,70,3.274477
-5.9255468e-05,70,3.274516
-8.423624e-05,70,3.274528
0.013584277,70,3.274536
3.0067898e-05,70,3.274543
0.0055287275,70,3.274551
0.0018542298,70,3.274558
0.0075305835,70,3.274565
0.0032911724,70,4.066198
0.037369665,70,4.066237
0.0021589973,70,4.06625
0.0026292042,70,4.066258
0.0037351428,70,4.066266
0.0019889046,70,4.066273
0.0018483943,70,4.06628
0.000927515,70,4.066287
0.0031895884,70,4.859944
0.0023377563,70,4.859985
0.0013983643,70,4.859997
0.012218815,70,4.860005
0.0032278183,70,4.860014
0.0090273945,70,4.860021
0.002795198,70,4.860028
0.001463393,70,4.860035
0.00025576493,70,5.653104
0.00053250295,70,5.653142
0.0006455553,70,5.653154
0.0047134194,70,5.653162
0.0023334217,70,5.65317
0.0008808273,70,5.653177
0.0019823655,70,5.653184
0.0025211414,70,5.653198
0.038736336,70,6.537771
0.013632729,70,6.537811
0.0007129669,70,6.537823
0.0016892538,70,6.537832
0.0005321341,70,6.53784
0.0034058427,70,6.537847
0.0023024597,70,6.537854
0.039219234,70,6.537861
0.022068335,70,7.325019
0.005584584,70,7.32506
0.013145114,70,7.325072
0.0141924005,70,7.32508
0.00051694724,70,7.325088
-2.4327324e-05,70,7.325096
0.002221643,70,7.325103
0.0010431922,70,7.32511
0.0004948451,70,8.120042
0.00097652036,70,8.120081
0.00085311837,70,8.120093
-6.2478735e-05,70,8.120101
0.0038466633,70,8.120109
0.0008011294,70,8.120116
0.0027329682,70,8.120124
0.0022781293,70,8.120131
9.896915e-05,70,9.012135
0.0019654315,70,9.012177
-0.00046947843,70,9.012195
0.014806426,70,9.012206
0.0046051117,70,9.012213
0.0009143675,70,9.012221
0.0032138852,70,9.012228
0.0010632885,70,9.012235
0.008857908,70,9.815895
0.00036144472,70,9.815935
0.0026630827,70,9.815947
0.00047957295,70,9.815955
0.002861968,70,9.815963
0.00054207013,70,9.81597
0.0005113428,70,9.815978
0.0010493845,70,9.815985
0.0042156004,70,10.613685
0.0012052073,70,10.613727
0.0014174958,70,10.613739
0.0026351258,70,10.613748
0.009651234,70,10.613756
0.0010802693,70,10.613763
0.00085567153,70,10.61377
0.0030258633,70,10.613778
0.0003701047,70,11.406486
4.5262874e-05,70,11.406528
0.0012751163,70,11.40654
0.0015187833,70,11.406549
0.007923257,70,11.406557
0.0022615297,70,11.406564
0.0027967403,70,11.406571
0.021494737,70,11.406578
0.00043172896,70,12.339939
0.0020170473,70,12.339984
0.026590358,70,12.339997
0.0013898617,70,12.340005
0.0018785021,70,12.340014
0.00038233504,70,12.340021
0.0007129816,70,12.340029
0.0014003217,70,12.340036
0.002293628,70,13.154776
0.0014118078,70,13.154821
0.0038412244,70,13.154839
0.0015683804,70,13.154853
0.0386137,70,13.154862
0.00013748211,70,13.154869
0.00072289817,70,13.154877
0.0016199681,70,13.154884
0.00040813664,70,13.955302
0.007362499,70,13.955337
0.0038463275,70,13.955349
0.0048393854,70,13.955358
0.006871245,70,13.955365
0.0011238824,70,13.955373
0.0020108726,70,13.95538
0.0022167559,70,13.955387
0.0025006807,70,14.752435
0.00016787637,70,14.752474
0.0018122887,70,14.752487
0.0017231847,70,14.752496
0.0020284387,70,14.752503
0.00068418233,70,14.752511
0.002444376,70,14.752518
0.0010421813,70,14.752525
0.0027953708,70,15.654788
0.0031545418,70,15.654827
0.003539983,70,15.65484
0.0038938331,70,15.654848
0.001537499,70,15.654856
0.0011404079,70,15.654864
-3.594995e-05,70,15.654871
0.0022815887,70,15.654879
0.0029166304,70,16.45161
0.005112772,70,16.451651
0.01248736,70,16.451672
0.0014050835,70,16.45168
0.00072151853,70,16.451687
0.008565976,70,16.451694
0.002317279,70,16.4517
0.00046872254,70,16.451706
0.0009854386,70,17.250238
0.01776779,70,17.25028
0.0029125414,70,17.250291
0.0045422376,70,17.250299
0.01157771,70,17.250306
0.0007921746,70,17.250313
0.005833539,70,17.250319
0.0012864795,70,17.250326
0.00093899324,70,18.132046
0.002086608,70,18.132084
0.007781224,70,18.132095
0.0011099849,70,18.132102
0.0012335628,70,18.132108
0.00018582006,70,18.132114
0.001856288,70,18.132121
0.0029804194,70,18.132127
0.0051316386,70,18.921911
0.0015687572,70,18.921953
0.0016360087,70,18.921964
0.0014381283,70,18.921971
0.0015355239,70,18.921978
0.015101254,70,18.921984
0.009065733,70,18.92199
0.008722926,70,18.921997
0.0022927395,70,19.72337
0.0017689193,70,19.72341
0.0012120538,70,19.723421
0.0009338112,70,19.723428
0.00199342,70,19.723435
0.00028699028,70,19.723441
0.00059668696,70,19.723448
0.0010028065,70,19.723454
0.0034699694,70,20.520282
0.0027815003,70,20.520322
0.013220781,70,20.520334
0.0017616022,70,20.520342
0.0033074827,70,20.520349
0.0030492498,70,20.520355
0.020120185,70,20.520361
0.0013486687,70,20.520368
0.0030019674,70,21.426601
0.0009939369,70,21.426641
0.0052186637,70,21.426652
0.002092741,70,21.42666
0.00082725735,70,21.426666
-9.512563e-05,70,21.426673
0.0015544408,70,21.42668
0.0007431729,70,21.426686
0.001437336,70,22.232602
0.004095769,70,22.232647
0.0011766788,70,22.232658
0.00063513935,70,22.232667
0.0020738444,70,22.232675
0.0016864843,70,22.232682
0.00088804215,70,22.23269
0.0021061862,70,22.232697
0.0008300643,70,23.030712
-0.0001253722,70,23.030752
-9.37618e-05,70,23.030764
0.0017834113,70,23.030772
-0.0003086452,70,23.03078
0.00083442125,70,23.030787
0.0019277721,70,23.030794
-5.231789e-05,70,23.030801
0.0014910175,70,23.834298
0.0004916115,70,23.834337
-4.3958476e-05,70,23.834353
0.003187263,70,23.834366
0.0073203337,70,23.834378
0.0016187256,70,23.834391
0.001563597,70,23.8344
0.0036953113,70,23.834407
0.0010457205,70,24.723065
-2.578937e-05,70,24.723107
0.0028601794,70,24.72312
0.0020903514,70,24.723129
0.0005616495,70,24.723137
0.0009351852,70,24.723145
0.019269362,70,24.723152
0.002021541,70,24.72316
0.0020178638,70,25.52725
0.0028397604,70,25.527289
0.008113541,70,25.527302
0.0012149056,70,25.527311
0.0029951227,70,25.527319
0.0024992754,70,25.527326
0.0009147376,70,25.527333
0.00026752765,70,25.52734
0.00055485417,70,26.325291
-3.4807457e-05,70,26.325333
0.00066334446,70,26.325346
0.002051587,70,26.325354
0.0023644168,70,26.325362
0.0023608129,70,26.32537
0.0018306893,70,26.325378
0.0047364347,70,26.325385
0.013007933,70,27.227244
0.00064753287,70,27.227287
0.001712387,70,27.2273
0.00032528528,70,27.227309
0.0007865441,70,27.227316
0.0010800061,70,27.227324
0.0009923852,70,27.227331
0.002603945,70,27.227338
0.0014850805,70,28.022887
0.011296331,70,28.022929
0.0015270676,70,28.022942
0.0018385795,70,28.02295
0.0011404438,70,28.022958
0.0020959715,70,28.022966
0.0012881525,70,28.022973
0.00035530832,70,28.02298
0.0014472225,70,28.818001
-0.00019831468,70,28.818038
0.001485372,70,28.81805
0.0010261214,70,28.818058
0.00013091312,70,28.818066
0.0015190887,70,28.818074
0.0011189021,70,28.818081
0.00037687202,70,28.818088
0.0036304954,70,29.61021
0.0020465704,70,29.610251
0.0019383501,70,29.610263
0.0016768068,70,29.610272
0.0006996072,70,29.61028
0.0037267413,70,29.610287
0.0011989651,70,29.610295
0.0077558835,70,29.610303
0.0017676695,70,30.498853
0.008264983,70,30.498894
0.0046331175,70,30.498906
0.0005462727,70,30.498915
0.0020065943,70,30.498922
0.004284496,70,30.49893
0.0005848989,70,30.498937
0.0015130262,70,30.498944
0.0011714459,70,31.293903
-7.949979e-05,70,31.293943
0.0022359723,70,31.293955
0.0008230556,70,31.293964
0.00016197455,70,31.293972
0.00067737466,70,31.293979
0.0031531344,70,31.293987
0.0020537395,70,31.293994
0.0005869373,70,32.095102
0.0024044437,70,32.095147
0.0004625225,70,32.102966
0.0009671228,70,32.102996
0.0055397516,70,32.103009
0.0010011008,70,32.103018
0.0020910443,70,32.103026
0.0013078431,70,32.103035
0.00053271634,70,32.89736
0.0021179565,70,32.8974
0.0015163061,70,32.897412
0.0002879179,70,32.897421
0.010604109,70,32.897428
0.0007213509,70,32.897436
0.0006399297,70,32.897443
0.0017510796,70,32.897451
0.0022711172,70,33.784602
0.0028272641,70,33.784644
0.0018963992,70,33.784656
0.00069280586,70,33.784665
0.010253716,70,33.784673
0.0024369257,70,33.784681
0.0011414725,70,33.784688
-0.00019947681,70,33.784696
0.0020578906,70,34.581542
0.0006212446,70,34.581584
0.0041264673,70,34.581596
0.0018377772,70,34.581605
0.000196211,70,34.581613
0.0018352043,70,34.58162
0.0016306791,70,34.581627
0.004203269,70,34.581634
0.0010744181,70,35.377372
0.0014092608,70,35.377412
0.004762073,70,35.377424
0.0023373405,70,35.377432
0.001926114,70,35.377441
0.00072273554,70,35.377448
0.0110242665,70,35.377456
0.000105172454,70,35.377463
0.008604366,70,36.266539
0.0021473765,70,36.266581
0.0015962999,70,36.266594
0.0015613823,70,36.266603
0.0019386305,70,36.26661
0.0033275466,70,36.266618
0.002472905,70,36.266625
0.0011192216,70,36.266633
0.0017942509,70,37.071994
0.00649051,70,37.072038
0.00013044363,70,37.07205
0.0008613653,70,37.072059
0.0013003706,70,37.072067
0.014542341,70,37.072074
0.00014155667,70,37.072082
0.007910622,70,37.072089
0.0017112466,70,37.889658
0.0024168545,70,37.8897
0.0011367264,70,37.889713
0.0006800071,70,37.889723
0.0011828262,70,37.889732
0.008424563,70,37.88974
0.02359698,70,37.889749
0.008186558,70,37.889757
0.000771778,70,38.717569
0.015629921,70,38.717608
0.0014490267,70,38.717621
0.0026831788,70,38.717633
0.0014706458,70,38.717647
0.0031710784,70,38.717661
0.025244333,70,38.717675
0.0022555108,70,38.717688
0.0018442278,70,39.623183
0.0034324892,70,39.623233
0.00073487766,70,39.623245
0.0038843371,70,39.623254
0.0016066774,70,39.623262
0.0015255543,70,39.62327
0.0023740456,70,39.623277
0.001048987,70,39.623284
0.0035721639,70,40.421078
0.0014635016,70,40.421118
0.0076394454,70,40.42113
0.0016454665,70,40.421138
0.0045314548,70,40.421146
0.00082177116,70,40.421153
0.00023712912,70,40.42116
0.00070653495,70,40.421168
-0.00011285741,70,41.224742
0.0011661617,70,41.224785
0.001835001,70,41.224797
0.0023718951,70,41.224808
0.0029476094,70,41.224819
0.013137545,70,41.224827
0.003999277,70,41.224834
0.00018567627,70,41.224841
0.0018105,70,42.021518
0.012897827,70,42.021559
0.013401372,70,42.021571
0.0006504761,70,42.02158
0.00445142,70,42.021588
0.00027183758,70,42.021595
0.002773674,70,42.021603
0.0016665781,70,42.02161
0.0004900476,70,42.91481
0.0012885233,70,42.914853
0.0004533146,70,42.914865
0.0034984716,70,42.914874
0.0029634873,70,42.914882
0.00080063613,70,42.914889
0.006963627,70,42.914896
0.0020906185,70,42.914904
0.0028772855,70,43.711639
0.001740365,70,43.711679
0.00033415682,70,43.71169
0.0023673547,70,43.711699
-5.105566e-05,70,43.711707
0.0010554712,70,43.711715
0.0005565353,70,43.711723
-0.00022390757,70,43.71173
0.0010978959,70,44.546715
0.0008372604,70,44.546764
0.0006703024,70,44.546776
0.0006174893,70,44.546785
0.0074862014,70,44.546793
0.0017556602,70,44.5468
0.0013614924,70,44.546808
0.00044630776,70,44.546815
0.0026429438,70,45.453158
0.0023662886,70,45.453205
0.0024866187,70,45.453219
0.0067530517,70,45.453228
0.0052454686,70,45.453236
0.013790026,70,45.453243
0.000787333,70,45.45325
0.0025023634,70,45.453258
0.01919537,70,46.256917
0.0012596021,70,46.256958
0.02964747,70,46.256969
0.0028302586,70,46.256978
0.0019242729,70,46.256986
0.0007634826,70,46.256993
0.0007972332,70,46.257
0.0018463123,70,46.257007
0.013102633,70,47.078345
0.0028549123,70,47.078385
0.00015746313,70,47.078397
0.0019455423,70,47.078406
0.0032369033,70,47.078414
0.00066498923,70,47.078421
0.0024973461,70,47.078429
0.0011200341,70,47.078436
0.00023465359,70,47.90463
0.0025615024,70,47.904681
0.0008063408,70,47.904703
0.001080655,70,47.90472
0.0009070717,70,47.904742
0.003017523,70,47.904753
0.00018445369,70,47.904763
0.0038368031,70,47.904773
0.01958571,70,48.853597
0.0011741315,70,48.853639
0.0042813644,70,48.853659
0.0023647323,70,48.853673
0.007003706,70,48.853683
0.0004144439,70,48.853692
0.0030891774,70,48.8537
0.002126327,70,48.853709
0.005012026,70,49.708905
0.0035089026,70,49.708946
0.0058393087,70,49.708962
0.0011325148,70,49.708975
0.0010195288,70,49.708985
0.0033608056,70,49.708996
0.010657614,70,49.709006
0.0038182612,70,49.709017
0.00022734697,70,50.523925
0.0005275238,70,50.523967
0.0017203622,70,50.523988
0.001611136,70,50.524004
0.0011834308,70,50.524016
0.0018164765,70,50.524027
0.0019592596,70,50.524038
0.0018927214,70,50.524048
0.0005651632,70,51.368055
0.0018168183,70,51.368096
0.0009044189,70,51.368113
0.0019729282,70,51.368126
0.002641819,70,51.368136
0.0020735748,70,51.368147
0.0050995676,70,51.368157
0.0013861529,70,51.368167
0.011552167,70,52.263839
0.0040578535,70,52.263883
0.02232036,70,52.263905
-0.00027427456,70,52.263921
0.0024741916,70,52.263933
0.0035733748,70,52.263945
0.021462975,70,52.263956
0.0009851744,70,52.263966
0.0025828152,70,53.073827
0.0019949044,70,53.073869
0.0040288046,70,53.073891
0.023524623,70,53.073908
0.00012658743,70,53.07392
0.0035533123,70,53.07393
0.0043510767,70,53.07394
0.010669695,70,53.07395
0.011243805,70,53.900614
0.013890747,70,53.900654
0.0007484333,70,53.900666
0.0011894207,70,53.900675
0.0035070798,70,53.900683
0.016294302,70,53.90069
0.025798226,70,53.900698
-2.6771748e-05,70,53.900706
0.013193153,70,54.830976
0.0007443669,70,54.831019
-9.998506e-05,70,54.831031
0.00225829,70,54.83104
0.0020087196,70,54.831048
0.0019687763,70,54.831056
0.0021129674,70,54.831063
0.0017413486,70,54.83107
0.0014775156,70,55.659799
0.007920217,70,55.659838
0.010982188,70,55.65986
0.0016138086,70,55.659877
0.0032100535,70,55.659889
0.00060344447,70,55.659899
0.00029972199,70,55.65991
0.0012675265,70,55.65992
0.0030376592,70,56.485495
0.0008752888,70,56.485538
0.006533273,70,56.485551
0.001645416,70,56.485559
0.0034597912,70,56.485567
0.02275616,70,56.485574
-5.215602e-05,70,56.485582
0.00013227682,70,56.485589
0.002592167,70,57.297503
0.00043056218,70,57.297548
0.00093714905,70,57.29756
0.003078473,70,57.29757
0.000391747,70,57.297578
0.0007835784,70,57.297585
0.013538763,70,57.297592
0.0006985519,70,57.2976
0.00025896562,70,58.211815
0.0020819895,70,58.21186
0.004979227,70,58.211872
0.00279924,70,58.211882
0.0010713756,70,58.21189
0.0102237435,70,58.211898
0.015746145,70,58.211905
0.00043401553,70,58.211913
0.014170497,70,59.037871
0.0019967826,70,59.037912
0.0029288162,70,59.037924
0.0021474664,70,59.037934
0.004406029,70,59.037942
0.0011566589,70,59.03795
0.0027849185,70,59.037958
0.0005230472,70,59.037965
0.008667456,70,59.862144
0.0118832225,70,59.862184
0.0020311542,70,59.862203
0.003985791,70,59.862212
0.0016219061,70,59.86222
0.0039052295,70,59.862227
0.0010417693,70,59.862235
0.044157725,70,59.862244
0.026737247,70,60.66348
0.0004944075,70,60.663519
0.0046032746,70,60.663532
0.013398461,70,60.663541
1.5064084e-05,70,60.663549
0.0009489177,70,60.663557
0.02844782,70,60.663564
0.0024992796,70,60.663571
0.0036980943,70,61.570685
0.0035268182,70,61.570726
0.0019471161,70,61.570738
0.02841724,70,61.570746
0.016187137,70,61.570754
0.027086409,70,61.570762
0.007494589,70,61.57077
0.015067597,70,61.570777
0.02047511,70,62.389996
0.008314104,70,62.390034
0.008154629,70,62.390046
0.0006650513,70,62.390055
0.0004979211,70,62.390062
0.0008529041,70,62.390069
0.023668673,70,62.390077
0.00043584855,70,62.390085
0.0055567184,70,63.208105
0.001760494,70,63.208148
0.00040495477,70,63.208161
0.0011494381,70,63.208169
0.0045700036,70,63.208177
0.00018391767,70,63.208185
0.0008869531,70,63.208214
0.0013001952,70,63.208224
0.0013540653,70,64.109946
0.0068878895,70,64.109989
0.003537463,70,64.110002
0.001889776,70,64.11001
0.00021259673,70,64.110019
0.019471629,70,64.110026
0.0013578256,70,64.110042
0.0014892902,70,64.11005
0.0025689765,70,64.902128
0.0032539284,70,64.902168
0.005252055,70,64.90218
0.009062092,70,64.902188
0.08261934,70,64.902207
0.031914793,70,64.902215
0.016587762,70,64.902223
0.043587238,70,64.902229
0.002809455,70,65.699631
0.0002169252,70,65.699673
0.0024795881,70,65.699693
0.0046622553,70,65.699708
0.0043339552,70,65.699718
0.016464844,70,65.699727
0.06913404,70,65.699736
0.0018298976,70,65.699745
0.01575356,70,66.497234
0.004030919,70,66.497277
0.007613275,70,66.497294
0.0010792343,70,66.497306
0.0051397304,70,66.497317
0.020042567,70,66.497327
0.0025916414,70,66.497338
0.0022746935,70,66.497348
0.0169508,70,67.416559
0.0041344487,70,67.4166
0.001543745,70,67.416616
0.0056969966,70,67.416628
0.0032246588,70,67.41664
0.004562352,70,67.41665
0.009351187,70,67.41666
0.001279508,70,67.41667
0.0047450964,70,68.258568
0.033460177,70,68.258611
0.0016194591,70,68.258632
0.024979139,70,68.258649
0.01063095,70,68.258661
0.0001021458,70,68.258672
0.004393939,70,68.258683
0.008121813,70,68.258693
0.004850173,70,69.104576
0.0030896673,70,69.104617
0.043972783,70,69.104634
0.0036243424,70,69.104646
0.00087717146,70,69.104657
0.023362586,70,69.104668
0.004700374,70,69.104678
3.698258e-05,70,69.104688
0.0056941793,70,69.950366
0.0045041484,70,69.950408
0.00617395,70,69.950429
0.0009216088,70,69.950444
0.06496309,70,69.950456
0.009988572,70,69.950467
0.020939682,70,69.950478
0.0063068084,70,69.950488
0.006734089,70,70.85869
0.041463796,70,70.858737
0.001266641,70,70.858749
0.0055512683,70,70.858758
0.0058228243,70,70.858766
0.0009766852,70,70.858773
0.00050030777,70,70.85878
0.0010145815,70,70.858788
0.018027822,70,71.675287
0.00039839064,70,71.675323
0.0035485704,70,71.675335
0.015448663,70,71.675362
0.009936439,70,71.675372
0.008444308,70,71.67538
0.023886774,70,71.675387
0.008642222,70,71.675394
0.0013420231,70,72.493356
0.0004257095,70,72.493404
