#{"t_start": 1765087147.3859699, "env_id": "None"}
r,l,t
0.0004734404,70,1.578404
-5.206037e-06,70,1.578447
0.00012374917,70,1.578458
0.00024678325,70,1.578466
0.00081780565,70,1.578473
0.00053433084,70,1.578479
0.0003337888,70,1.578485
0.00010810684,70,1.578491
0.000258793,70,2.453414
0.00016664455,70,2.453451
0.00016209504,70,2.453463
4.8070313e-05,70,2.453471
0.0033270167,70,2.453478
-8.2613715e-06,70,2.453484
0.0052962922,70,2.453491
0.00012621714,70,2.453497
0.011094037,70,3.305697
3.3460088e-05,70,3.305739
0.008161304,70,3.305751
0.0025922915,70,3.305758
-2.0435255e-07,70,3.305765
0.0007520099,70,3.305772
0.00032285927,70,3.305779
0.0037305807,70,3.305785
0.0013962026,70,4.394631
-6.6524503e-06,70,4.394673
-1.0531497e-05,70,4.394686
0.0056023384,70,4.394694
1.0435228e-06,70,4.394702
0.001338613,70,4.394708
0.00034819817,70,4.394715
0.002013975,70,4.394729
0.000628336,70,5.265996
0.016021151,70,5.26603
0.00039879477,70,5.266041
0.0006642549,70,5.266049
0.0021509062,70,5.266056
0.0005143391,70,5.266062
0.00032287772,70,5.266068
0.00012967737,70,5.266075
0.00077629107,70,6.131088
0.0010019292,70,6.13113
0.00022830247,70,6.131141
0.0054459022,70,6.131149
0.0007537247,70,6.131156
0.002377133,70,6.131167
0.000515985,70,6.131173
0.00040042933,70,6.131179
0.00011744438,70,6.975574
0.00016766725,70,6.975614
9.6771764e-05,70,6.975626
0.0009995122,70,6.975637
0.000751914,70,6.975645
0.00013129516,70,6.975651
0.00043828005,70,6.975657
0.00065729296,70,6.975663
0.017275736,70,7.872072
0.007359273,70,7.872116
0.00017646322,70,7.872128
0.0003362321,70,7.872141
9.394223e-05,70,7.872148
0.000680701,70,7.872155
0.0004345733,70,7.872161
0.015839236,70,7.872167
0.010644987,70,8.710809
0.0011278404,70,8.710848
0.0055510765,70,8.71086
0.0053016203,70,8.710868
0.00018740169,70,8.710875
-1.4319994e-06,70,8.710881
0.00033638632,70,8.71089
0.0002815182,70,8.710896
8.6374406e-05,70,9.534009
0.0001749445,70,9.534049
0.00016964885,70,9.53406
0.00026097917,70,9.534073
0.00080149993,70,9.53408
0.00020218999,70,9.534087
0.00039915662,70,9.534094
0.0058164853,70,9.5341
1.2834589e-05,70,10.466772
